aoi_id,grid_i,grid_j,grid_proj,grid_size,target_catid,context_catids,set,t0_pan,t0_ps,t0_ms,t-1_pan,t-1_ps,t-1_ms,t-2_pan,t-2_ps,t-2_ms,t-3_pan,t-3_ps,t-3_ms
6840,-1516,10218,epsg:3395,437,1050010007C16700,"[""1050010007B94400"", ""1050010007B94300"", ""1050010007944700""]",train,./images/1050010007C16700_i-1516_j10218_t0_pan.tif,./images/1050010007C16700_i-1516_j10218_t0_ps.tif,,./images/1050010007B94400_i-1516_j10218_t-1_pan.tif,./images/1050010007B94400_i-1516_j10218_t-1_ps.tif,,./images/1050010007B94300_i-1516_j10218_t-2_pan.tif,./images/1050010007B94300_i-1516_j10218_t-2_ps.tif,,./images/1050010007944700_i-1516_j10218_t-3_pan.tif,./images/1050010007944700_i-1516_j10218_t-3_ps.tif,
3431,1055,14864,epsg:3395,437,105005000DDD4800,"[""1030050053F92900"", ""10500100040B9F00"", ""1030050049F8CF00""]",train,./images/105005000DDD4800_i1055_j14864_t0_pan.tif,./images/105005000DDD4800_i1055_j14864_t0_ps.tif,,./images/1030050053F92900_i1055_j14864_t-1_pan.tif,./images/1030050053F92900_i1055_j14864_t-1_ps.tif,,./images/10500100040B9F00_i1055_j14864_t-2_pan.tif,./images/10500100040B9F00_i1055_j14864_t-2_ps.tif,,./images/1030050049F8CF00_i1055_j14864_t-3_pan.tif,./images/1030050049F8CF00_i1055_j14864_t-3_ps.tif,
4913,-27658,13084,epsg:3395,437,105001001375CC00,"[""10500100135A7900"", ""105001001341BE00"", ""1050010013386300""]",train,./images/105001001375CC00_i-27658_j13084_t0_pan.tif,./images/105001001375CC00_i-27658_j13084_t0_ps.tif,,./images/10500100135A7900_i-27658_j13084_t-1_pan.tif,./images/10500100135A7900_i-27658_j13084_t-1_ps.tif,,./images/105001001341BE00_i-27658_j13084_t-2_pan.tif,./images/105001001341BE00_i-27658_j13084_t-2_ps.tif,,./images/1050010013386300_i-27658_j13084_t-3_pan.tif,./images/1050010013386300_i-27658_j13084_t-3_ps.tif,
4460,-19125,11040,epsg:3395,437,105001000DA7E500,"[""105001000D978B00"", ""103001006BB50300"", ""10500100092B7200""]",train,./images/105001000DA7E500_i-19125_j11040_t0_pan.tif,./images/105001000DA7E500_i-19125_j11040_t0_ps.tif,,./images/105001000D978B00_i-19125_j11040_t-1_pan.tif,./images/105001000D978B00_i-19125_j11040_t-1_ps.tif,,./images/103001006BB50300_i-19125_j11040_t-2_pan.tif,./images/103001006BB50300_i-19125_j11040_t-2_ps.tif,,./images/10500100092B7200_i-19125_j11040_t-3_pan.tif,./images/10500100092B7200_i-19125_j11040_t-3_ps.tif,
7094,502,11510,epsg:3395,437,1050010007C5A100,"[""1050010007BEAC00"", ""10500100076A4B00"", ""1030050056F96000""]",train,./images/1050010007C5A100_i502_j11510_t0_pan.tif,./images/1050010007C5A100_i502_j11510_t0_ps.tif,,./images/1050010007BEAC00_i502_j11510_t-1_pan.tif,./images/1050010007BEAC00_i502_j11510_t-1_ps.tif,,./images/10500100076A4B00_i502_j11510_t-2_pan.tif,./images/10500100076A4B00_i502_j11510_t-2_ps.tif,,./images/1030050056F96000_i502_j11510_t-3_pan.tif,./images/1030050056F96000_i502_j11510_t-3_ps.tif,
8753,-24240,7857,epsg:3395,437,1050410012071200,"[""103001002DC30100"", ""105041000F726100"", ""1050410004BF1E00""]",train,./images/1050410012071200_i-24240_j7857_t0_pan.tif,./images/1050410012071200_i-24240_j7857_t0_ps.tif,,./images/103001002DC30100_i-24240_j7857_t-1_pan.tif,./images/103001002DC30100_i-24240_j7857_t-1_ps.tif,,./images/105041000F726100_i-24240_j7857_t-2_pan.tif,./images/105041000F726100_i-24240_j7857_t-2_ps.tif,,./images/1050410004BF1E00_i-24240_j7857_t-3_pan.tif,./images/1050410004BF1E00_i-24240_j7857_t-3_ps.tif,
9042,13124,9730,epsg:3395,437,1050010002A8FC00,"[""1030010050867F00"", ""10300100505ADB00"", ""103001004FA10700""]",train,./images/1050010002A8FC00_i13124_j9730_t0_pan.tif,./images/1050010002A8FC00_i13124_j9730_t0_ps.tif,,./images/1030010050867F00_i13124_j9730_t-1_pan.tif,./images/1030010050867F00_i13124_j9730_t-1_ps.tif,,./images/10300100505ADB00_i13124_j9730_t-2_pan.tif,./images/10300100505ADB00_i13124_j9730_t-2_ps.tif,,./images/103001004FA10700_i13124_j9730_t-3_pan.tif,./images/103001004FA10700_i13124_j9730_t-3_ps.tif,
7094,500,11524,epsg:3395,437,105001000302A800,"[""10300100500F8E00"", ""10300100510CDD00"", ""103001004E8CF100""]",train,./images/105001000302A800_i500_j11524_t0_pan.tif,./images/105001000302A800_i500_j11524_t0_ps.tif,,./images/10300100500F8E00_i500_j11524_t-1_pan.tif,./images/10300100500F8E00_i500_j11524_t-1_ps.tif,,./images/10300100510CDD00_i500_j11524_t-2_pan.tif,./images/10300100510CDD00_i500_j11524_t-2_ps.tif,,./images/103001004E8CF100_i500_j11524_t-3_pan.tif,./images/103001004E8CF100_i500_j11524_t-3_ps.tif,
6469,-27158,9530,epsg:3395,437,1050010013615400,"[""1050010013615300"", ""1030010087806400"", ""1030010083461F00""]",train,./images/1050010013615400_i-27158_j9530_t0_pan.tif,./images/1050010013615400_i-27158_j9530_t0_ps.tif,,./images/1050010013615300_i-27158_j9530_t-1_pan.tif,./images/1050010013615300_i-27158_j9530_t-1_ps.tif,,./images/1030010087806400_i-27158_j9530_t-2_pan.tif,./images/1030010087806400_i-27158_j9530_t-2_ps.tif,,./images/1030010083461F00_i-27158_j9530_t-3_pan.tif,./images/1030010083461F00_i-27158_j9530_t-3_ps.tif,
5499,6059,10434,epsg:3395,437,1050010001AD2300,"[""1050010001AD2200"", ""1050010001AD2100"", ""10500100016F8300""]",train,./images/1050010001AD2300_i6059_j10434_t0_pan.tif,./images/1050010001AD2300_i6059_j10434_t0_ps.tif,,./images/1050010001AD2200_i6059_j10434_t-1_pan.tif,./images/1050010001AD2200_i6059_j10434_t-1_ps.tif,,./images/1050010001AD2100_i6059_j10434_t-2_pan.tif,./images/1050010001AD2100_i6059_j10434_t-2_ps.tif,,./images/10500100016F8300_i6059_j10434_t-3_pan.tif,./images/10500100016F8300_i6059_j10434_t-3_ps.tif,
1975,-31137,13623,epsg:3395,437,1050010013A4F600,"[""105001001311E400"", ""1030010083812E00"", ""103001007AC5F200""]",train,./images/1050010013A4F600_i-31137_j13623_t0_pan.tif,./images/1050010013A4F600_i-31137_j13623_t0_ps.tif,,./images/105001001311E400_i-31137_j13623_t-1_pan.tif,./images/105001001311E400_i-31137_j13623_t-1_ps.tif,,./images/1030010083812E00_i-31137_j13623_t-2_pan.tif,./images/1030010083812E00_i-31137_j13623_t-2_ps.tif,,./images/103001007AC5F200_i-31137_j13623_t-3_pan.tif,./images/103001007AC5F200_i-31137_j13623_t-3_ps.tif,
8753,-24267,7969,epsg:3395,437,105001000DAEDF00,"[""103001007153DE00"", ""103001006E9B2C00"", ""105001000BA93600""]",train,./images/105001000DAEDF00_i-24267_j7969_t0_pan.tif,./images/105001000DAEDF00_i-24267_j7969_t0_ps.tif,,./images/103001007153DE00_i-24267_j7969_t-1_pan.tif,./images/103001007153DE00_i-24267_j7969_t-1_ps.tif,,./images/103001006E9B2C00_i-24267_j7969_t-2_pan.tif,./images/103001006E9B2C00_i-24267_j7969_t-2_ps.tif,,./images/105001000BA93600_i-24267_j7969_t-3_pan.tif,./images/105001000BA93600_i-24267_j7969_t-3_ps.tif,
4022,-18805,11290,epsg:3395,437,10500100015EBA00,"[""10300100475C1400"", ""1050010001353E00"", ""10300100411F9500""]",train,./images/10500100015EBA00_i-18805_j11290_t0_pan.tif,./images/10500100015EBA00_i-18805_j11290_t0_ps.tif,,./images/10300100475C1400_i-18805_j11290_t-1_pan.tif,./images/10300100475C1400_i-18805_j11290_t-1_ps.tif,,./images/1050010001353E00_i-18805_j11290_t-2_pan.tif,./images/1050010001353E00_i-18805_j11290_t-2_ps.tif,,./images/10300100411F9500_i-18805_j11290_t-3_pan.tif,./images/10300100411F9500_i-18805_j11290_t-3_ps.tif,
3946,-11062,-5953,epsg:3395,437,105001000D7F8800,"[""105001000D6CCF00"", ""105001000BCB7D00"", ""105001000ABF0600""]",train,./images/105001000D7F8800_i-11062_j-5953_t0_pan.tif,./images/105001000D7F8800_i-11062_j-5953_t0_ps.tif,,./images/105001000D6CCF00_i-11062_j-5953_t-1_pan.tif,./images/105001000D6CCF00_i-11062_j-5953_t-1_ps.tif,,./images/105001000BCB7D00_i-11062_j-5953_t-2_pan.tif,./images/105001000BCB7D00_i-11062_j-5953_t-2_ps.tif,,./images/105001000ABF0600_i-11062_j-5953_t-3_pan.tif,./images/105001000ABF0600_i-11062_j-5953_t-3_ps.tif,
7600,5355,15582,epsg:3395,437,1050010008047000,"[""1050010007455500"", ""1050010007455300"", ""1030050056F93D00""]",train,./images/1050010008047000_i5355_j15582_t0_pan.tif,./images/1050010008047000_i5355_j15582_t0_ps.tif,,./images/1050010007455500_i5355_j15582_t-1_pan.tif,./images/1050010007455500_i5355_j15582_t-1_ps.tif,,./images/1050010007455300_i5355_j15582_t-2_pan.tif,./images/1050010007455300_i5355_j15582_t-2_ps.tif,,./images/1030050056F93D00_i5355_j15582_t-3_pan.tif,./images/1030050056F93D00_i5355_j15582_t-3_ps.tif,
5533,-2169,12193,epsg:3395,437,1050010014751800,"[""1050010014055600"", ""1050010013B9F500"", ""1050010013B9F200""]",train,./images/1050010014751800_i-2169_j12193_t0_pan.tif,./images/1050010014751800_i-2169_j12193_t0_ps.tif,,./images/1050010014055600_i-2169_j12193_t-1_pan.tif,./images/1050010014055600_i-2169_j12193_t-1_ps.tif,,./images/1050010013B9F500_i-2169_j12193_t-2_pan.tif,./images/1050010013B9F500_i-2169_j12193_t-2_ps.tif,,./images/1050010013B9F200_i-2169_j12193_t-3_pan.tif,./images/1050010013B9F200_i-2169_j12193_t-3_ps.tif,
7094,544,11545,epsg:3395,437,1050010002613A00,"[""1050010002613900"", ""1050010002613800"", ""1050010002613700""]",train,./images/1050010002613A00_i544_j11545_t0_pan.tif,./images/1050010002613A00_i544_j11545_t0_ps.tif,,./images/1050010002613900_i544_j11545_t-1_pan.tif,./images/1050010002613900_i544_j11545_t-1_ps.tif,,./images/1050010002613800_i544_j11545_t-2_pan.tif,./images/1050010002613800_i544_j11545_t-2_ps.tif,,./images/1050010002613700_i544_j11545_t-3_pan.tif,./images/1050010002613700_i544_j11545_t-3_ps.tif,
1787,-30936,10609,epsg:3395,437,10504100128B9C00,"[""103001003486E400"", ""10504100105A1300"", ""103001002F365400""]",train,./images/10504100128B9C00_i-30936_j10609_t0_pan.tif,./images/10504100128B9C00_i-30936_j10609_t0_ps.tif,,./images/103001003486E400_i-30936_j10609_t-1_pan.tif,./images/103001003486E400_i-30936_j10609_t-1_ps.tif,,./images/10504100105A1300_i-30936_j10609_t-2_pan.tif,./images/10504100105A1300_i-30936_j10609_t-2_ps.tif,,./images/103001002F365400_i-30936_j10609_t-3_pan.tif,./images/103001002F365400_i-30936_j10609_t-3_ps.tif,
5226,15478,17570,epsg:3395,437,1050010014082600,"[""103001008A56CD00"", ""103001008A6CF400"", ""1030010088252500""]",train,./images/1050010014082600_i15478_j17570_t0_pan.tif,./images/1050010014082600_i15478_j17570_t0_ps.tif,,./images/103001008A56CD00_i15478_j17570_t-1_pan.tif,./images/103001008A56CD00_i15478_j17570_t-1_ps.tif,,./images/103001008A6CF400_i15478_j17570_t-2_pan.tif,./images/103001008A6CF400_i15478_j17570_t-2_ps.tif,,./images/1030010088252500_i15478_j17570_t-3_pan.tif,./images/1030010088252500_i15478_j17570_t-3_ps.tif,
2373,-30331,13249,epsg:3395,437,1050010013D10100,"[""10300100884E0500"", ""1030010085D03C00"", ""1030010082A2A600""]",train,./images/1050010013D10100_i-30331_j13249_t0_pan.tif,./images/1050010013D10100_i-30331_j13249_t0_ps.tif,,./images/10300100884E0500_i-30331_j13249_t-1_pan.tif,./images/10300100884E0500_i-30331_j13249_t-1_ps.tif,,./images/1030010085D03C00_i-30331_j13249_t-2_pan.tif,./images/1030010085D03C00_i-30331_j13249_t-2_ps.tif,,./images/1030010082A2A600_i-30331_j13249_t-3_pan.tif,./images/1030010082A2A600_i-30331_j13249_t-3_ps.tif,
6469,-27179,9489,epsg:3395,437,10500100152AB300,"[""10500100152AB100"", ""103001008D08BE00"", ""103001008E637100""]",train,./images/10500100152AB300_i-27179_j9489_t0_pan.tif,./images/10500100152AB300_i-27179_j9489_t0_ps.tif,,./images/10500100152AB100_i-27179_j9489_t-1_pan.tif,./images/10500100152AB100_i-27179_j9489_t-1_ps.tif,,./images/103001008D08BE00_i-27179_j9489_t-2_pan.tif,./images/103001008D08BE00_i-27179_j9489_t-2_ps.tif,,./images/103001008E637100_i-27179_j9489_t-3_pan.tif,./images/103001008E637100_i-27179_j9489_t-3_ps.tif,
3151,18606,9073,epsg:3395,437,10504100006DBD00,"[""103001001FC3CC00"", ""1050410001100500"", ""105041000103E400""]",train,./images/10504100006DBD00_i18606_j9073_t0_pan.tif,./images/10504100006DBD00_i18606_j9073_t0_ps.tif,,./images/103001001FC3CC00_i18606_j9073_t-1_pan.tif,./images/103001001FC3CC00_i18606_j9073_t-1_ps.tif,,./images/1050410001100500_i18606_j9073_t-2_pan.tif,./images/1050410001100500_i18606_j9073_t-2_ps.tif,,./images/105041000103E400_i18606_j9073_t-3_pan.tif,./images/105041000103E400_i18606_j9073_t-3_ps.tif,
2020,-10316,-2406,epsg:3395,437,105001000C67B800,"[""105001000AC9B100"", ""105001000A294600"", ""1050010006D53200""]",train,./images/105001000C67B800_i-10316_j-2406_t0_pan.tif,./images/105001000C67B800_i-10316_j-2406_t0_ps.tif,,./images/105001000AC9B100_i-10316_j-2406_t-1_pan.tif,./images/105001000AC9B100_i-10316_j-2406_t-1_ps.tif,,./images/105001000A294600_i-10316_j-2406_t-2_pan.tif,./images/105001000A294600_i-10316_j-2406_t-2_ps.tif,,./images/1050010006D53200_i-10316_j-2406_t-3_pan.tif,./images/1050010006D53200_i-10316_j-2406_t-3_ps.tif,
8391,-535,16144,epsg:3395,437,105005002ADD5C00,"[""103001007F7CDA00"", ""1030050075F8D400"", ""105005000CDD5E00""]",train,./images/105005002ADD5C00_i-535_j16144_t0_pan.tif,./images/105005002ADD5C00_i-535_j16144_t0_ps.tif,,./images/103001007F7CDA00_i-535_j16144_t-1_pan.tif,./images/103001007F7CDA00_i-535_j16144_t-1_ps.tif,,./images/1030050075F8D400_i-535_j16144_t-2_pan.tif,./images/1030050075F8D400_i-535_j16144_t-2_ps.tif,,./images/105005000CDD5E00_i-535_j16144_t-3_pan.tif,./images/105005000CDD5E00_i-535_j16144_t-3_ps.tif,
1787,-30930,10572,epsg:3395,437,10504100043CBD00,"[""105041000F482400"", ""1030010027364600"", ""1030010022036C00""]",train,./images/10504100043CBD00_i-30930_j10572_t0_pan.tif,./images/10504100043CBD00_i-30930_j10572_t0_ps.tif,,./images/105041000F482400_i-30930_j10572_t-1_pan.tif,./images/105041000F482400_i-30930_j10572_t-1_ps.tif,,./images/1030010027364600_i-30930_j10572_t-2_pan.tif,./images/1030010027364600_i-30930_j10572_t-2_ps.tif,,./images/1030010022036C00_i-30930_j10572_t-3_pan.tif,./images/1030010022036C00_i-30930_j10572_t-3_ps.tif,
7094,501,11546,epsg:3395,437,1050410010AA2800,"[""103005002EF93500"", ""103005002EF93400"", ""103005002AF8E000""]",train,./images/1050410010AA2800_i501_j11546_t0_pan.tif,./images/1050410010AA2800_i501_j11546_t0_ps.tif,,./images/103005002EF93500_i501_j11546_t-1_pan.tif,./images/103005002EF93500_i501_j11546_t-1_ps.tif,,./images/103005002EF93400_i501_j11546_t-2_pan.tif,./images/103005002EF93400_i501_j11546_t-2_ps.tif,,./images/103005002AF8E000_i501_j11546_t-3_pan.tif,./images/103005002AF8E000_i501_j11546_t-3_ps.tif,
4460,-19107,11094,epsg:3395,437,105001000DC11700,"[""105001000DC11500"", ""10300100717AF600"", ""1030010057495C00""]",train,./images/105001000DC11700_i-19107_j11094_t0_pan.tif,./images/105001000DC11700_i-19107_j11094_t0_ps.tif,,./images/105001000DC11500_i-19107_j11094_t-1_pan.tif,./images/105001000DC11500_i-19107_j11094_t-1_ps.tif,,./images/10300100717AF600_i-19107_j11094_t-2_pan.tif,./images/10300100717AF600_i-19107_j11094_t-2_ps.tif,,./images/1030010057495C00_i-19107_j11094_t-3_pan.tif,./images/1030010057495C00_i-19107_j11094_t-3_ps.tif,
2212,-28266,7695,epsg:3395,437,105001001019F300,"[""105001000FC6E500"", ""105001000ED73400"", ""105001000DAB9F00""]",train,./images/105001001019F300_i-28266_j7695_t0_pan.tif,./images/105001001019F300_i-28266_j7695_t0_ps.tif,,./images/105001000FC6E500_i-28266_j7695_t-1_pan.tif,./images/105001000FC6E500_i-28266_j7695_t-1_ps.tif,,./images/105001000ED73400_i-28266_j7695_t-2_pan.tif,./images/105001000ED73400_i-28266_j7695_t-2_ps.tif,,./images/105001000DAB9F00_i-28266_j7695_t-3_pan.tif,./images/105001000DAB9F00_i-28266_j7695_t-3_ps.tif,
2806,-29050,15063,epsg:3395,437,1050010013C75100,"[""105001001177DD00"", ""105001001177DB00"", ""105001001158DF00""]",train,./images/1050010013C75100_i-29050_j15063_t0_pan.tif,./images/1050010013C75100_i-29050_j15063_t0_ps.tif,,./images/105001001177DD00_i-29050_j15063_t-1_pan.tif,./images/105001001177DD00_i-29050_j15063_t-1_ps.tif,,./images/105001001177DB00_i-29050_j15063_t-2_pan.tif,./images/105001001177DB00_i-29050_j15063_t-2_ps.tif,,./images/105001001158DF00_i-29050_j15063_t-3_pan.tif,./images/105001001158DF00_i-29050_j15063_t-3_ps.tif,
8646,39007,-7275,epsg:3395,437,10500100109D4400,"[""10500100109D4300"", ""10300100808B8E00"", ""103001007D9EAF00""]",train,./images/10500100109D4400_i39007_j-7275_t0_pan.tif,./images/10500100109D4400_i39007_j-7275_t0_ps.tif,,./images/10500100109D4300_i39007_j-7275_t-1_pan.tif,./images/10500100109D4300_i39007_j-7275_t-1_ps.tif,,./images/10300100808B8E00_i39007_j-7275_t-2_pan.tif,./images/10300100808B8E00_i39007_j-7275_t-2_ps.tif,,./images/103001007D9EAF00_i39007_j-7275_t-3_pan.tif,./images/103001007D9EAF00_i39007_j-7275_t-3_ps.tif,
5209,185,15214,epsg:3395,437,1050010006754C00,"[""103005004AF8D200"", ""103001002F215A00"", ""103001002C415200""]",train,./images/1050010006754C00_i185_j15214_t0_pan.tif,./images/1050010006754C00_i185_j15214_t0_ps.tif,,./images/103005004AF8D200_i185_j15214_t-1_pan.tif,./images/103005004AF8D200_i185_j15214_t-1_ps.tif,,./images/103001002F215A00_i185_j15214_t-2_pan.tif,./images/103001002F215A00_i185_j15214_t-2_ps.tif,,./images/103001002C415200_i185_j15214_t-3_pan.tif,./images/103001002C415200_i185_j15214_t-3_ps.tif,
9042,13022,9679,epsg:3395,437,10500E000ADA6600,"[""1030010065454300"", ""1030011064086700"", ""10300100657EA200""]",train,./images/10500E000ADA6600_i13022_j9679_t0_pan.tif,./images/10500E000ADA6600_i13022_j9679_t0_ps.tif,,./images/1030010065454300_i13022_j9679_t-1_pan.tif,./images/1030010065454300_i13022_j9679_t-1_ps.tif,,./images/1030011064086700_i13022_j9679_t-2_pan.tif,./images/1030011064086700_i13022_j9679_t-2_ps.tif,,./images/10300100657EA200_i13022_j9679_t-3_pan.tif,./images/10300100657EA200_i13022_j9679_t-3_ps.tif,
1030,-16862,4741,epsg:3395,437,105001000C60ED00,"[""1050010008003C00"", ""103001004F0AF500"", ""1030010049209E00""]",train,./images/105001000C60ED00_i-16862_j4741_t0_pan.tif,./images/105001000C60ED00_i-16862_j4741_t0_ps.tif,,./images/1050010008003C00_i-16862_j4741_t-1_pan.tif,./images/1050010008003C00_i-16862_j4741_t-1_ps.tif,,./images/103001004F0AF500_i-16862_j4741_t-2_pan.tif,./images/103001004F0AF500_i-16862_j4741_t-2_ps.tif,,./images/1030010049209E00_i-16862_j4741_t-3_pan.tif,./images/1030010049209E00_i-16862_j4741_t-3_ps.tif,
1326,-2315,10639,epsg:3395,437,105001000C493100,"[""105001000C493000"", ""1030010072C62800"", ""1030010072047100""]",train,./images/105001000C493100_i-2315_j10639_t0_pan.tif,./images/105001000C493100_i-2315_j10639_t0_ps.tif,,./images/105001000C493000_i-2315_j10639_t-1_pan.tif,./images/105001000C493000_i-2315_j10639_t-1_ps.tif,,./images/1030010072C62800_i-2315_j10639_t-2_pan.tif,./images/1030010072C62800_i-2315_j10639_t-2_ps.tif,,./images/1030010072047100_i-2315_j10639_t-3_pan.tif,./images/1030010072047100_i-2315_j10639_t-3_ps.tif,
4460,-19161,11009,epsg:3395,437,105001001413BF00,"[""103001008709F600"", ""10300100895CCA00"", ""10300100878B2F00""]",train,./images/105001001413BF00_i-19161_j11009_t0_pan.tif,./images/105001001413BF00_i-19161_j11009_t0_ps.tif,,./images/103001008709F600_i-19161_j11009_t-1_pan.tif,./images/103001008709F600_i-19161_j11009_t-1_ps.tif,,./images/10300100895CCA00_i-19161_j11009_t-2_pan.tif,./images/10300100895CCA00_i-19161_j11009_t-2_ps.tif,,./images/10300100878B2F00_i-19161_j11009_t-3_pan.tif,./images/10300100878B2F00_i-19161_j11009_t-3_ps.tif,
5800,9176,9580,epsg:3395,437,10500E0009DA5900,"[""10500E0009DA5A00"", ""10500E0009DA5700"", ""10500E0009DA5600""]",train,./images/10500E0009DA5900_i9176_j9580_t0_pan.tif,./images/10500E0009DA5900_i9176_j9580_t0_ps.tif,,./images/10500E0009DA5A00_i9176_j9580_t-1_pan.tif,./images/10500E0009DA5A00_i9176_j9580_t-1_ps.tif,,./images/10500E0009DA5700_i9176_j9580_t-2_pan.tif,./images/10500E0009DA5700_i9176_j9580_t-2_ps.tif,,./images/10500E0009DA5600_i9176_j9580_t-3_pan.tif,./images/10500E0009DA5600_i9176_j9580_t-3_ps.tif,
1030,-16817,4735,epsg:3395,437,1050010008003D00,"[""10300100532EF400"", ""1050010002CAE100"", ""1030010048709200""]",train,./images/1050010008003D00_i-16817_j4735_t0_pan.tif,./images/1050010008003D00_i-16817_j4735_t0_ps.tif,,./images/10300100532EF400_i-16817_j4735_t-1_pan.tif,./images/10300100532EF400_i-16817_j4735_t-1_ps.tif,,./images/1050010002CAE100_i-16817_j4735_t-2_pan.tif,./images/1050010002CAE100_i-16817_j4735_t-2_ps.tif,,./images/1030010048709200_i-16817_j4735_t-3_pan.tif,./images/1030010048709200_i-16817_j4735_t-3_ps.tif,
9042,13014,9695,epsg:3395,437,1050410013295300,"[""10500E00127B8800"", ""1050100012772100"", ""1050410012253300""]",train,./images/1050410013295300_i13014_j9695_t0_pan.tif,./images/1050410013295300_i13014_j9695_t0_ps.tif,,./images/10500E00127B8800_i13014_j9695_t-1_pan.tif,./images/10500E00127B8800_i13014_j9695_t-1_ps.tif,,./images/1050100012772100_i13014_j9695_t-2_pan.tif,./images/1050100012772100_i13014_j9695_t-2_ps.tif,,./images/1050410012253300_i13014_j9695_t-3_pan.tif,./images/1050410012253300_i13014_j9695_t-3_ps.tif,
6181,34151,9249,epsg:3395,437,10500C0007D9B200,"[""103001004E063B00"", ""10500C001270CE00"", ""103001001FC27500""]",train,./images/10500C0007D9B200_i34151_j9249_t0_pan.tif,./images/10500C0007D9B200_i34151_j9249_t0_ps.tif,,./images/103001004E063B00_i34151_j9249_t-1_pan.tif,./images/103001004E063B00_i34151_j9249_t-1_ps.tif,,./images/10500C001270CE00_i34151_j9249_t-2_pan.tif,./images/10500C001270CE00_i34151_j9249_t-2_ps.tif,,./images/103001001FC27500_i34151_j9249_t-3_pan.tif,./images/103001001FC27500_i34151_j9249_t-3_ps.tif,
8753,-24231,7893,epsg:3395,437,105041000F314D00,"[""1050410004362B00"", ""105041000F314C00"", ""105041000436C500""]",train,./images/105041000F314D00_i-24231_j7893_t0_pan.tif,./images/105041000F314D00_i-24231_j7893_t0_ps.tif,,./images/1050410004362B00_i-24231_j7893_t-1_pan.tif,./images/1050410004362B00_i-24231_j7893_t-1_ps.tif,,./images/105041000F314C00_i-24231_j7893_t-2_pan.tif,./images/105041000F314C00_i-24231_j7893_t-2_ps.tif,,./images/105041000436C500_i-24231_j7893_t-3_pan.tif,./images/105041000436C500_i-24231_j7893_t-3_ps.tif,
